original_id,funny,user_id,review_id,text,business_id,stars,date,useful,type,cool,neighborhood,name
19169,0,MBjVjrGTtme-f8txhVl4nQ,T80-5o877KKyaMwrk01Ohg,Great environment n vibe!! Jared B was my server. Although he forgot my to bring my drink that I ordered with my food I gotta give him 5 stars cuz he has a great personality n very friendly. I have been here a couple times but didn't get a server with a great vibe n playful like today. Food was great n drinks cold as I expected. I had a great time today!,OVTY-NpcTA7iXbMQmusv3A,5,7/11/2015,0,review,0,Summerlin,Lola's A Louisiana Kitchen
39392,0,rNveizTqywWokoUVarb0Eg,90o_ZzyxxFoA7I13iOVpIA,"Decided to try this place since I live nearby. The place is clean and has a simple decor. I got the lunch special steak and chicken kabobs. It comes with rice, Israeli salad, hummus and pita bread. Lunch specials come with a free drink before 3pm . The portion size was good and the food was nicely seasoned. The little sides of garlic butter and tzatziki sauce were great. I left feeling very satisfied. This place will definitely be included into my ""go to"" rotation.",_0x7W6fizaPP76xNBxBLAQ,5,9/27/2016,0,review,0,The Strip,Yellowtail
54619,3,hjcOqlZLCvOQvwMdLsiOcw,trOZXTCldSxmEaQTrrjQSQ,"just say ""hee'-ba-roh""
spices from around the world
chimmichurri rocks

Nice to see a food truck that expands culinary horizons.  All good with JiBARO.  Plantains, pineapple bread, pizza rolls, pinchos...  If you see this one, pull over.

Carry on...",e68xTl12ry5-RMEvWulUoA,4,3/13/2013,6,review,5,Chinatown,My Buddy's Greek Cafe
7852,0,UTbN3yB_4TiLor1W5We_Og,S3YeBjvTKGMhAt6nlNmPdQ,"Pros:
- Beautiful architecture. The main room is very loud but if you sit in the front part of the former vestibule, it's much more pleasant.
- Good sangria.
- Friendly server.
- Tacos are good, the lamb was my favorite.

Cons:
- Expensive. I like America's Tacos just as much (and their corn is better) and my bill will be far less. Granted, not the same atmosphere, but come on, did Phoenix really need another place to get tacos? 
- Service was iffy. Our party of five was willing to overlook given the business is new, despite this being a concept restaurant from an established restaurant chain that one would presume has its act together. But the food did not come at the same time, served one plate at a time with about 5+ minutes wait  in between. Only the first person served (who politely waited and ate his food cold) got exactly what they ordered. Only I got my dinner delivered from our server. The rest was brought by mystery staff who weren't all that friendly.
- The charge for the bill was wrong. Our server blithely told us to pay however we wanted, so one of our party paid for two people and the entire tip. Two of us discovered the next day that the restaurant had charged each card 20% extra, effectively changing the amount from the signed slips.

The bottom line for me is, I would only go there again for an occasion. And I would take cash.",3C5Z9homtzkWHouH2BHXYQ,2,12/1/2013,0,review,0,Sunrise,KFC
64960,0,1hHhciWDYAFKtpkyIUzTxw,rldJAgvpO4SkNWGfWtm2GQ,"I am not a huge fan of Philly Cheesesteaks but have to say they get my vote and will be in my rotation of foods being served for my company lunches.

Great service!",Hpi9raHlFm6prTSzFHTurg,5,12/27/2016,0,review,0,Southeast,Gourmet Quick Bite
46955,0,6x3ERCzlZfGPmVFRwIntLQ,22G1qE27H5GOwR40l_ubmQ,"Lip Smacking Foodie Tours is a new and exciting tour!!! It is a perfect way to sample exquisite cuisine from different restaurants, particularly if you only have a few days in Vegas. We sampled 4 restaurants on the night of our tour, and we were pleasantly surprised all 4 times. The food was amazing, the service was impeccable, and the company was perfect. This is definitely a tour I could do over and over with different friends, family members, or business partners. And I, personally, cannot wait to pay a visit to the restaurants we went to on the tour in order to sample more items from their menus. Perfectly organized tour!!!",iBPyahdJRP5y0t25fF2W9w,5,3/26/2015,3,review,2,Eastside,Piero's Italian Cuisine
56419,0,I6cFt0jBWxCVCVU0PfdFKw,vjp19KGqw1KMG3qUjnKRcw,"31 taps and probably the best mix in Phoenix. Food was fresh and delicious. Wings are oven baked, awesome! The big guppy, fish tacos were breaded with the right consistency and the fish was fresh. I will be back!",plWuv4gda7m0KlqCNhrb4w,4,11/19/2016,0,review,0,Southeast,Villa Pizza
49342,0,AC2nn6ueWJowVVnfwohKUg,XXh1Jpgn9iKU4Rnqvgpt7Q,"The service was haphazard and the food only slightly better. Our server was friendly but just not very competent.  Our salads arrived after the main course.  We had the surf and turf.  The lobsters were good, but the filet was a disaster.  Round 1 looked like it was run over by something and burnt.  McDonald's hamburgers were thicker.  Round 2 the steak was red and cold.  I would make reservations at one of the other establishments in the Strip.",cNz2tTTAPmdeAq6HnGeo8w,2,12/29/2016,0,review,0,Westside,Haggen Food & Pharmacy
3440,0,vFi8kxQI_m96us3UrVdeNw,DpIc0usXNF_WIumne0Qq8A,"Hidden gem. Hummus is amazing. Really stellar salads, and of course chicken is delish",22MYhTXwSXaS4rW2VOrR-w,5,8/24/2015,0,review,0,Eastside,Boardhouse Serious Sandwich
43482,0,m-BZLIIh5PCAKnzH0qj_0Q,TGpbyEdStRLJaHkXmgNf4g,"This was our first visit to SmashBurger, going there because we had a 2-for-one coupon and had to go the AT&T store in the same strip mall.

There's been an explosion of different burger franchises in the last few years to challenge the leaders.  But I think SmashBurger has a way to go.

I was less than impressed by the [lack of] atmosphere.  I could be a fan of minimalist design, but I found the grey upper walls and khaki lower ones just depressing.  The counter where you order your food looks like they forgot to build the other half.  But they say you can't eat the atmosphere, so on to the food.

My husband and I both ordered the Mushroom and Swiss burger, but I substituted Pepper Jack cheese for the Swiss.  The burger was cooked medium-well, but was still juicy and didn't suffer from what I usually complain about - too much salt.  But there must have been such a tiny bit of the cheese, since I didn't get even the slightest kick from it.  The egg bun tastes very good, but isn't firm enough to hold up under the liquid from the burger, pickles, tomatoes, and grilled onions.  My husband ordered the sweet potato fries, which I'm not crazy about, so I just had the burger.  To me, they looked almost burnt, but he loves burnt food, so it was okay by him.  

Because I had just the burger, I left feeling as if I'd had an appetizer, not dinner.  I wish they offered a side salad, or something besides more fried stuff.  But they don't.  Makes me appreciate Chipotle even more.  Now that's a meal, even though it's not a burger.",uGcC3CKAolcwfOTMjjoexQ,2,12/14/2010,1,review,1,Other,Hash House A Go Go
7189,0,haAd9CALJ0hOuIXIDcCloQ,Eehn5QBSM7_BdPfVuOpeyg,"Wang Express is Chinese fast food.  It works in a pinch and doesn't taste all that bad.  I am not crazy about the chicken they use, seems to have quite a few chewy pieces.  The beef is a bit better.  Bottom line is that this place is close by and has edible food.  Certainly not the greatest nor the worst.",fseN-tYwcbjtYm7DjjEjLw,3,6/26/2015,0,review,0,The Strip,HEXX kitchen + bar
19562,0,Dr18EM7Pl_-GiuYCQ9VYPw,Dz-wt-4bSb2aL-B5SrYG0w,"I had no idea this place was here even though I work nearby, my wife told me about it and we tried it Monday night. 

Incredible, delicious, fresh, fast, friendly, lots of options, and $5.74 for any salad or wrap (protein is $1.40 more- very reasonable). Servings are huge. Calories and diet info is posted on all items.

I have been here for lunch every day this week, creature of habit so I am stuck for now on the BBQ Ranch wrap because it is just so delicious its hard to believe it is healthy eating.

So happy a place like this opened up nearby (for me), what a great concept.",Ljknr0VF5Ia2DlTzELg-Kg,5,8/25/2016,0,review,0,Southwest,Baidu China Bistro
21281,0,7O0tW3fYLvDaev7VomdFlQ,ngZg-CeyQHfhvhpf6s6QnA,Wasn't really expecting much out of this place but this place was really good. It was a little busy so it did take little to get our food. But our waiter and the busier were really kool and helped us choose some rolls and desert.,DzKl51tivGJMLiNsQqf38w,4,1/6/2013,0,review,0,Southeast,Rosas Taco Shop
36396,0,GBjCSShH0728pL-r7jEZFg,X0Mz41LINxHuCdo8zDY1bA,The service was amazing when I dined at their buffet. Our waitress was extremely friendly and helpful. I wouldn't recommend going to eat there an hour before closing. Unfortunately the chefs left and I couldn't get Old Bay seasoning for the crab legs. The price for the beer was great. I recommend dining at their buffet.,Lyn5sYu1rfxdmntbaOoZJg,4,11/1/2011,0,review,0,The Strip,Burger Lounge
12821,0,LmvzbvbB7B9pSgOcpbQg4Q,frWwNUWsvhZV7X8WmjjRpA,"Although this restaurant is owned by my cousin and her husband, I have yet to make a visit. I give this place 5 stars because I have tried out numerous dishes cooked by her and have got to say that EVERYTHING i have tasted by her is absolutely exquisite. I do not doubt that the same goes for everything on the menu at this restaurant. I wish I lived in Phoenix so I could've tried some of the delicious dishes at her place, mainly because of my love for afghan food. Yummy Kabuli Pulao.",zNGYsFeG_7XEBodbtfux5Q,5,5/18/2013,0,review,0,Westside,IHOP
40229,1,7VsihmrVZJzUSL_VqjEfzA,LQqjTtqDpH86lhPyiabDmA,I like this place! It really is just like the Mexican food that my Hispanic neighbors and friends would make back home in California. It's kind of expensive for what you get. The roasted chicken tacos were really good and the horchata was good too. Only 3 stars because the price is so high for what you get.,1ZJz840L496LAmQdeDv0WA,3,10/18/2015,1,review,1,Centennial,FireRock Steakhouse Las Vegas
17069,0,kB5pgdJEEbvHAo8oy8N2FQ,JHPp-hmse8UBPsRkEErZqQ,"Rick is the best bartender in AZ!  Food is delicious and the restaurant has great ambience.  Entry says Breakfast and Brunch, but I recommend dinner...",ZynSNEGuPvGCj3eYIaLPlQ,5,3/30/2014,1,review,0,Other,El Pollo Loco
64685,0,pajL4WZeymHvrxP5eG5-lQ,v9qOCo2iiI8mB195o6Nkuw,"Have been a couple of times now and have ever been disappointed.  Honestly, the main reason I went back is their desert, and specifically, their bread pudding - I DO NOT LIKE bread pudding, but this one is to die for - it is frigging awesome.  They use croissants - OMG.

Anyway, their regular food is good too - steak sandwich, salads etc, but just make sure you leave room for the bread pudding.

Service is always good and just love looking at the bar as well - it is so pretty.",UE3AvVnaPEBPneVahYT2eA,5,7/5/2012,1,review,0,Other,Great Bao
16403,0,1i6KoGjzSkKo4iDZ5LhkEw,gBBxMDtoJS8TETq5Ezohvw,"Came again, although a little later than opening time.  Food still is authentic and really good.  We had a few unique dishes this time.  Kids love the place even though we actually don't do anything else at the Gold Coast.",vx4YAA02Qz6khRD1fZ1MFA,4,8/30/2010,0,review,0,Southwest,Ohjah Japanese Steakhouse Sushi & Hibachi
41566,0,PZvk7fc2n5rs4HMqTUb4vg,eii5fCWlrsoSlAPVw651xg,Another great meal! Never disappoints! Was craving some Biscuits and gravy and it totally hit the spot! Cooks behind the glass were nice to talk to especially since I was dining solo. Cannot wait for their second location to open so I don't have to drive quite so far!,C9ImzBi5fn742ZcAYDww2A,5,2/20/2015,0,review,0,Eastside,Village Pub & Poker
7908,0,a2mCO8kp9xJOVpay1gvV9A,3e-kApXuC_kBzp75ekMB3g,Ruining a good brand by taking short cuts in prep. Turn heat on grill and keep dogs & chili hot. Born & raised in D. Had to hurry back home to get real deal and wash taste out my mouth!,rt-aQTkNfILbxBuATdJ1dA,2,9/12/2015,0,review,0,Downtown,California Noodle House
4301,0,3po7OSuympjUazWFbSVbZg,KWZtCwrMPFur01K92l9cgA,"Quality:5
Service:4
One of the best bbq in vegas. Definitely will be back. The food is amazing. The beef is highly recommended and so many side dishes.",hihud--QRriCYZw1zZvW4g,5,3/24/2016,0,review,0,Sunrise,El Pollo Loco
69094,0,R43vtQ150xrgGfKiNnZ0SQ,A4zZkrek9iFh6TaLLgapgQ,"+/- Food 
+ Vanilla Latte 
+ Service 
+ Ambience/Atmosphere 

They have a well oiled machine here, the hosts/hostesses, servers, and busboys were efficient and quick! Came here Sunday morning around 9, a nice little wait (20-30 min) because of the number ",stELNI9yN8wsgWWt0Im_kw,4,3/13/2016,0,review,0,Summerlin,Einstein Bros
1010,0,qZB8BZ2ZzMF0VfIGhttu7w,rwI9JSybmDyf2hBUlvx9Zg,"Love the cornbread.  Hot and it has pieces of corn in the cornbread.  Great starter snack.  
I went with duck tacos, which was a special that day, Sweet and spicy meat with fresh ingredients to cool the spice down.
I also enjoyed the Chicken Jerk salad, on the spicy side for me, but I endured the spice since the flavor of the salad was great.  
I also enjoyed an afternoon beer with my lunch and it overall is a great lunch experience.  I would dine here again, I went with the waiters suggestions and it turned out great.",F-PmkzyN80fVcNMN8Z2aiw,4,6/26/2012,0,review,0,Eastside,Pink Taco
64195,0,IR1DdN4wwkc4fI0Qv5KyYg,N4oamGIS4hKNFvmhsnXz6w,"Really hoping the LDS patron this establishment since it is across from the Mesa Temple. Went to Haven Burger for the first time on July 16, 2013. Took Brandon my son to try it out. I ordered the ""California Burger"", and he had ""The Jalapeno Cheeseburger"". Both of us ordered us combos which all you have to do is spend an extra $2.59 fir fries and a choice of Pepsi products which is a big plus to me! I love ""Char"" burgers, not ""Flame Broiled"" i.e. - Burger King, Carl's Jr.. The day before, I took my other son Trevor to ""The Habit"", a California chain that is now here in the valley due to ""CHAR BURGERS""!!!! Haven Burger, if they were a chain, would give The Habit, a run for the money! Yes, you can get a ""Double-Char"", for only $2.95, without cheese at the habit, but for the choices here at Haven, they are going to be my choice for wonderful food for along time! PLEASE TAKE MY ADVISE AND TAKE A TRIP TO HAVEN BURGER!!!! - Open six bays a week, and they also have Breakfast which I will write a review about soon, due to I want to try the ""Greek Omelet"" - Also, want to try the  Carne Asada with a Pita! People in Mesa and the east valley - DO NOT MISS OUT ON THIS LITTLE GEM on Main and Hobson. Yes, Light Rail is going on, so might be a pain to get to, BUT WELL WORTH IT!!!! - Review once again by Dan Dugan",4dw7ev_MWCgIlK3S2xJi-g,5,7/18/2013,0,review,0,Spring Valley,The Protein Source
32496,1,qnWFIo0Xa6dOnoHMuMkH6w,uGj952exjJqUvREdCgqA-Q,Macarons here are ok. Neither delicious nor disgusting. But certainly not worth the price or the trip from California. I've definitely have had better. I wouldn't recommend this place to friends or family though.,aT_SsfZ6GQgJGyuIv1Hapw,2,11/9/2014,0,review,0,Spring Valley,Sambalatte
